0,5
0.00100000000000033,5
0.00200000000000067,2
0.00300000000000011,0
0.00400000000000045,0
0.00499999999999989,1
0.00600000000000023,0
0.00700000000000056,0
0.00800000000000001,7
0.00900000000000034,8
0.0100000000000007,1
0.0110000000000001,2
0.0120000000000005,3
0.0129999999999999,2
0.0140000000000002,6
0.0150000000000006,3
0.0170000000000003,3
0.0170000000000003,5
0.0180000000000007,4
0.0190000000000001,4
0.0200000000000005,3
0.0209999999999999,5
0.0220000000000002,6
0.0230000000000006,4
0.024,5
0.0250000000000004,1
0.0260000000000007,4
0.0270000000000001,1
0.0280000000000005,2
0.0300000000000002,1
0.0300000000000002,1
0.0310000000000006,4
0.032,0
0.0330000000000004,0
0.0340000000000007,0
0.0350000000000001,0
0.0360000000000005,2
0.0369999999999999,2
0.0380000000000003,2
0.0390000000000006,2
0.04,0
0.0410000000000004,4
0.0420000000000007,0
0.0430000000000001,1
0.0440000000000005,3
0.0449999999999999,4
0.0460000000000003,0
0.0470000000000006,1
0.048,0
0.0490000000000004,1
0.0500000000000007,0
0.0510000000000002,1
0.0520000000000005,3
0.0529999999999999,0
0.0540000000000003,9
0.0550000000000006,6
0.056,5
0.0570000000000004,2
0.0580000000000007,0
0.0590000000000002,3
0.0600000000000005,5
0.0609999999999999,7
0.0620000000000003,7
0.0630000000000006,0
0.0640000000000001,0
0.0650000000000004,3
0.0660000000000007,3
0.0670000000000002,0
0.0680000000000005,0
0.069,3
0.0700000000000003,3
0.0710000000000006,0
0.0730000000000004,2
0.0730000000000004,2
0.0740000000000007,3
0.0750000000000002,2
0.0760000000000005,3
0.077,2
0.0780000000000003,1
0.0790000000000006,3
0.0800000000000001,3
0.0810000000000004,0
0.0820000000000007,4
0.0830000000000002,3
0.0840000000000005,4
0.085,4
0.0860000000000003,3
0.0870000000000006,3
0.0880000000000001,4
0.0890000000000004,7
0.0899999999999999,4
0.0910000000000002,4
0.0920000000000005,0
0.093,6
0.0940000000000003,7
0.0950000000000006,14
0.0960000000000001,15
0.0970000000000004,10
0.0979999999999999,7
0.0990000000000002,6
0.100000000000001,2
0.101,1
0.102,2
0.103000000000001,4
0.104,7
0.105,9
0.106,9
0.107,8
0.108000000000001,5
0.109,4
0.11,0
0.111000000000001,0
0.112,0
0.113,2
0.114,1
0.115,1
0.116000000000001,5
0.117,4
0.118,7
0.119000000000001,4
0.12,1
0.121,0
0.122,2
0.123,0
0.124000000000001,2
0.125,2
0.126,4
0.127000000000001,6
0.128,3
0.129,5
0.13,11
0.131,9
0.132000000000001,8
0.133,4
0.134,1
0.135000000000001,1
0.136,3
0.137,4
0.138,5
0.139,8
0.140000000000001,9
0.142,11
0.142,7
0.143000000000001,3
0.144,4
0.145,2
0.146,2
0.147,4
0.148000000000001,2
0.149,3
0.15,2
0.151000000000001,0
0.152,1
0.153,0
0.155,0
0.155,2
0.156000000000001,2
0.157,0
0.158,0
0.159000000000001,2
0.16,1
0.161,5
0.162,0
0.163,1
